6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,21.234999999999999,14.437999999999999,20.977000000000004,33.466000000000001,4.0655293628259530,4.0655293628259530,5.7912741425294207,4.4976085464905085,13.439981022220309,20.916893729373495,0.72699999999999998,2.6019999999999999
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,21.234999999999999,14.437999999999999,20.977000000000004,33.466000000000001,4.0655293628259530,4.0655293628259530,5.7912741425294207,4.4976085464905085,13.439981022220309,20.916893729373495,0.72699999999999998,2.6019999999999999
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,21.234999999999999,14.437999999999999,20.977000000000004,33.466000000000001,4.0655293628259530,4.0655293628259530,5.7912741425294207,4.4976085464905085,13.439981022220309,20.916893729373495,0.72699999999999998,2.6019999999999999
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,10.859301109199997,21.700137277999996,19.888134582199996,12.562878345099996,4.9694613051953187,4.9694613051953187,5.2747845230102728,5.5479041259074204,13.439981022220309,33.902577055376909,2.9488210633800001,0.71777331252599996
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,12.289560234800007,29.658376459599992,10.342071385400001,19.506102102000000,6.8242643432090331,6.8242643432090331,5.9662128371864931,3.1157073478131334,13.439981022220309,48.506881781502514,5.5290671750299998,-7.70918676367
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,13.718611410699998,10.341489469600003,16.261458163299999,10.428746930100003,4.1532416809353379,4.1532416809353379,10.314290165277056,6.8485690129345169,13.439981022220309,7.6866653642229288,-1.1177729913800001,8.7858082014600001
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,16.593662478200002,24.851274377000003,11.244987598999996,18.045328773600012,10.285742228582615,10.285742228582615,7.3769865074084802,6.8506532453168854,13.439981022220309,24.950144340413175,-9.4761011599099998,-3.6363688922600002
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,13.448393697799998,12.195418902699998,12.028688868600000,23.680877415299999,4.7214398764515177,4.7214398764515177,11.212996045018837,4.4841157862225263,13.439981022220309,1.0773388824392038,-2.5083848402800002,6.6998802684800003
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,27.443881372600007,29.676195330500011,21.756923154200006,24.229677640800006,6.6062751571588052,6.6062751571588052,7.1667231621912544,7.2000526566346972,13.439981022220309,32.047934566725402,-5.2576488521100000,0.70959328351600004
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,26.697339237199998,11.755409521700003,10.455778836000000,13.283395119800000,4.1420664338707862,4.1420664338707862,6.8975527411174724,4.4859631232556483,13.439981022220309,27.512034294430148,1.0755065516300000,3.2713945346600002
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,25.594467696599995,12.772847468799998,25.492944265499997,22.997491166700001,4.7432036681700485,4.7432036681700485,8.2685446067287884,6.9832913144498150,13.439981022220309,35.734625341909883,2.5491137749699999,4.0490111506100002
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,21.249981169200002,12.907379140000000,16.372280782099999,15.896768749900003,4.3223995810458629,4.3223995810458629,12.661407938717092,4.7406652491473595,13.439981022220309,7.7362348379679897,-1.6380287354700001,8.6325668915799998
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,23.528268885100001,20.124448281200003,16.972411744999995,10.641472906700002,9.3123466584786012,9.3123466584786012,3.5967377702178140,4.4751942123671258,13.439981022220309,26.021673944577035,-8.4095065424600008,-7.8876104605200004
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,17.573843003000004,12.351181814099998,13.602240160000003,10.049951015499996,8.1574090724952892,8.1574090724952892,3.5597364389168651,5.4137312530202859,13.439981022220309,12.897228266566211,-7.1093827281999999,-5.2365544042199996
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,11.581435520799996,27.561448409499995,23.190011674799997,19.785752663299998,4.7454503857218997,4.7454503857218997,8.9129104543980784,0.93740949402514973,13.439981022220309,15.476171764813726,-2.5532918680300001,-5.6414687631599998
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,25.262004452399989,18.629694894800004,19.338329827699997,21.389605304300005,6.1188379603945764,6.1188379603945764,8.0426305809194769,7.5784610046849581,13.439981022220309,20.244242426141376,-4.6303539805899998,2.1159907723300000
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,14.607980067000000,25.010990953000000,29.016014491500002,27.321780976399996,4.3053279681110554,4.3053279681110554,6.0225745255716365,3.6414849673894500,13.439981022220309,29.710155691407721,1.5924349007100000,-4.4208671728500004
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,19.917409789900002,15.944092924299998,14.737035422600002,29.215216853900003,5.3477769906248991,5.3477769906248991,9.9600977932173169,8.7773789658104864,13.439981022220309,10.780049382313367,-3.5494673884200001,5.0240445454399998
6,4,2,0.0,0.0,-4.0,-39.5,-39.5,-39.5,-26.5,-26.5,-26.5,0.0,0.0,0.0,0.0,0.0,0.0,-4.5,11.5,-20.5,-20.5,-4.5,11.5,20.785299113700002,11.603845501500002,13.727090730600001,28.378451145700001,6.4854938212515947,6.4854938212515947,6.0025895295240588,6.2776265029954956,13.439981022220309,13.318914449174962,-5.1050592656199996,-0.49649805123399998
